y,session_label,comm,iso_outlier,lof_outlier,both_flagged,cluster_KMeans (k=4),cluster_GMM (k=4),cluster_Agglomerative (k=4),cluster_DBSCAN,orig_index
0,unknown,Backgro~Pool #1,0,0,False,0,1,2,0,457
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,458
0,unknown,code,0,0,False,2,0,1,-1,459
0,unknown,gdbus,0,0,False,0,1,2,0,460
0,unknown,Thread-102 (wor,0,0,False,0,1,2,0,461
0,unknown,git,0,0,False,2,0,1,-1,462
0,unknown,TaskCon~ller #4,0,1,False,0,1,2,-1,463
0,unknown,Thread-219 (_ha,0,0,False,0,1,2,0,464
0,unknown,cat,0,1,False,2,0,1,-1,465
0,unknown,DelayedTaskSche,0,0,False,0,1,2,0,466
0,unknown,Thread-109 (_ha,0,0,False,0,1,2,0,467
0,unknown,Thread-74 (work,0,0,False,0,1,2,0,468
0,unknown,JS Watchdog,0,0,False,0,1,2,0,469
0,unknown,gly-rayon-6,0,0,False,0,1,1,10,470
0,unknown,sh,0,1,False,2,0,1,-1,471
0,unknown,Isolated Web Co,1,0,False,2,3,1,-1,472
2,unknown,cpuUsage.sh,0,0,False,2,0,1,18,473
0,unknown,CanvasRenderer,0,1,False,0,1,2,0,475
0,unknown,Thread-29 (work,0,0,False,0,1,2,0,476
0,unknown,TikToken worker,0,0,False,0,1,2,-1,477
0,unknown,rs:main Q:Reg,0,0,False,0,1,2,0,478
0,unknown,libuv-worker,0,0,False,0,1,2,0,479
0,unknown,code,0,0,False,0,1,2,0,480
0,unknown,TaskCon~ller #6,0,0,False,0,1,2,0,481
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,482
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,-1,483
0,unknown,Thread-208 (_ha,0,1,False,0,1,2,0,484
0,unknown,JS Helper,0,0,False,0,1,2,0,485
0,unknown,Utility Process,0,0,False,2,0,1,-1,486
0,unknown,Thread-4 (worke,0,0,False,0,1,2,0,487
2,unknown,localsearch-3,1,0,False,2,0,1,-1,488
0,unknown,Thread-56 (work,0,0,False,0,1,2,0,489
0,unknown,sleep,0,0,False,0,1,1,-1,490
0,unknown,sh,0,0,False,2,0,1,-1,491
1,unknown,TaskCon~ller #6,0,0,False,0,1,2,-1,492
0,unknown,cat,0,0,False,2,0,1,12,493
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,-1,494
0,unknown,which,0,0,False,2,0,1,-1,495
0,unknown,cat,0,1,False,2,0,1,-1,496
0,unknown,sed,0,0,False,2,0,1,16,497
0,unknown,Thread-192 (wor,0,0,False,0,1,2,0,498
0,unknown,pet,0,0,False,0,1,1,-1,499
1,unknown,Thread-158 (wor,0,0,False,0,1,2,-1,500
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,501
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,502
0,unknown,glean.dispatche,0,0,False,0,3,1,-1,503
0,unknown,sqldb:c~lite #9,0,0,False,0,1,2,0,504
0,unknown,DOM Worker,0,1,False,0,1,2,-1,505
0,unknown,Thread-63 (work,0,0,False,0,1,2,0,506
0,unknown,Thread-13 (work,0,0,False,0,1,2,0,507
0,unknown,Thread-111 (wor,0,0,False,0,1,2,-1,508
0,unknown,Thread-36 (work,0,0,False,0,1,2,0,509
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,510
0,unknown,V8Worker,0,0,False,0,1,2,-1,511
0,unknown,WorkerThread,0,0,False,0,1,2,0,512
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,513
0,unknown,Thread-8 (worke,0,0,False,0,1,2,0,514
0,unknown,JS Watchdog,0,0,False,0,1,2,0,515
0,unknown,Thread-146 (wor,0,0,False,0,1,2,0,516
0,unknown,sh,0,0,False,0,1,1,-1,517
0,unknown,JS Watchdog,0,0,False,0,1,2,0,518
0,unknown,firefox:gdrv0,0,0,False,0,1,1,10,519
0,unknown,V8Worker,0,0,False,0,1,2,0,520
0,unknown,DelayedTaskSche,0,0,False,0,1,2,0,521
0,unknown,Thread-191 (wor,0,0,False,0,1,2,-1,522
0,unknown,bash,0,1,False,2,0,1,-1,523
0,unknown,Thread-74 (work,0,0,False,0,1,2,0,524
0,unknown,gdbus,0,0,False,0,1,2,0,525
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,526
1,unknown,Thread-138 (wor,0,0,False,0,1,2,-1,527
1,unknown,bwrap,0,1,False,0,1,1,-1,528
0,unknown,cpuUsage.sh,0,0,False,0,1,1,7,529
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,530
0,unknown,bash,0,0,False,2,0,1,-1,531
0,unknown,nv_queue,0,1,False,0,0,2,-1,532
0,unknown,stress-ng-vm,0,1,False,0,1,2,-1,533
0,unknown,Thread-30 (work,0,0,False,0,1,2,0,534
0,unknown,pet,0,0,False,0,1,2,-1,535
0,unknown,which,0,0,False,2,0,1,-1,536
2,unknown,cpuUsage.sh,1,0,False,0,1,1,-1,537
0,unknown,Thread-5 (worke,0,1,False,0,1,2,0,538
0,unknown,gdbus,0,0,False,0,1,2,13,539
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,540
0,unknown,firefox:gdrv0,0,0,False,0,1,2,8,541
0,unknown,StreamTrans #70,0,0,False,0,1,2,-1,542
0,unknown,Thread-34 (work,0,0,False,0,1,2,0,543
0,unknown,sh,0,0,False,0,1,1,-1,544
0,unknown,pinner,0,1,False,2,0,1,-1,545
0,unknown,Indexed~IO #253,0,0,False,0,1,2,0,546
0,unknown,gdbus,0,0,False,0,1,2,-1,547
1,unknown,StreamT~ns #635,0,0,False,0,1,2,0,548
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,549
0,unknown,Thread-217 (wor,0,0,False,0,1,2,0,550
0,unknown,Thread-32 (_han,0,1,False,0,1,2,0,551
0,unknown,Thread-58 (work,0,0,False,0,1,2,0,552
0,unknown,Thread-177 (wor,0,0,False,0,1,2,0,553
0,unknown,uuidd,0,0,False,2,0,1,-1,554
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,555
0,unknown,DedicatedWorker,0,1,False,0,1,2,-1,556
0,unknown,sed,0,0,False,2,0,1,-1,557
0,unknown,Socket Thread,0,0,False,0,1,1,10,558
0,unknown,pet,0,0,False,0,1,1,10,559
0,unknown,gjs,0,1,False,2,0,1,-1,560
0,unknown,code,1,0,False,2,3,1,-1,561
0,unknown,firefox:gdrv0,0,0,False,0,1,2,-1,562
0,unknown,FSBroker14923,0,0,False,0,1,2,0,563
0,unknown,ps,1,0,False,2,0,1,-1,564
1,unknown,rs:main Q:Reg,0,0,False,0,1,2,0,565
0,unknown,systemd,1,1,True,2,0,1,-1,566
0,unknown,Thread-29 (work,0,0,False,0,1,2,0,567
0,unknown,sh,0,1,False,0,1,2,-1,568
0,unknown,cat,0,0,False,2,0,1,-1,569
0,unknown,Thread-91 (work,0,0,False,0,1,2,0,570
0,unknown,Cache2 I/O,0,0,False,0,1,2,-1,571
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,572
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,573
0,unknown,gly-rayon-7,0,0,False,0,1,1,10,574
0,unknown,TaskCon~ller #7,0,1,False,0,1,1,-1,575
0,unknown,Thread-19 (work,0,1,False,0,1,2,0,576
0,unknown,gly-rayon-3,0,0,False,0,1,1,10,577
0,unknown,Timer,0,0,False,0,1,2,-1,578
0,unknown,gmain,0,0,False,0,1,2,0,579
0,unknown,Thread-113 (wor,0,0,False,0,1,2,-1,580
0,unknown,Thread-73 (work,0,0,False,0,1,2,0,581
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,582
0,unknown,gmain,0,0,False,0,1,2,0,583
0,unknown,WorkerThread,0,0,False,0,1,2,0,584
0,unknown,gmain,0,0,False,0,1,2,0,585
0,unknown,polkitd,0,0,False,2,0,1,-1,586
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,587
0,unknown,StreamT~ns #317,0,0,False,0,1,2,-1,588
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,589
0,unknown,cat,0,1,False,2,0,1,-1,590
0,unknown,Thread-50 (work,0,0,False,0,1,2,0,591
0,unknown,V8Worker,0,1,False,0,1,2,0,592
1,unknown,WRWorker#2,0,0,False,0,1,1,-1,593
0,unknown,code,0,0,False,0,1,2,-1,594
1,unknown,gnome-keyring-d,0,1,False,0,0,1,-1,595
0,unknown,cat,0,0,False,2,0,1,6,596
0,unknown,Compositor,0,0,False,0,3,1,-1,597
1,unknown,pet,1,0,False,2,0,1,-1,598
0,unknown,Compositor,0,0,False,0,1,1,-1,599
0,unknown,Thread-82 (work,0,0,False,0,1,2,0,600
0,unknown,sed,0,0,False,2,0,1,-1,601
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,602
0,unknown,StyleThread#1,0,0,False,0,1,2,-1,603
2,unknown,Thread-48 (work,0,0,False,0,1,2,3,604
0,unknown,Thread-88 (_han,0,0,False,0,1,2,0,605
0,unknown,hwrng,0,0,False,0,1,2,-1,606
0,unknown,sh,0,0,False,2,0,1,1,607
0,unknown,dbus-daemon,0,0,False,2,0,1,-1,608
0,unknown,Thread-213 (wor,0,0,False,0,1,2,0,609
0,unknown,WRScene~derLP#1,0,1,False,0,1,2,-1,610
0,unknown,ps,1,0,False,2,0,1,-1,611
0,unknown,Thread-41 (work,0,0,False,0,1,2,0,612
0,unknown,Thread-83 (work,0,0,False,0,1,2,13,613
0,unknown,Thread-46 (work,0,0,False,0,1,2,0,614
0,unknown,kworker/u32:2,1,0,False,2,0,1,-1,615
0,unknown,Cache2 I/O,0,0,False,0,1,2,-1,616
0,unknown,Thread-12 (work,0,0,False,0,1,2,0,617
0,unknown,Thread-1 (worke,0,0,False,0,1,2,0,618
0,unknown,JS Helper,0,0,False,0,1,2,0,619
0,unknown,Thread-128 (wor,0,0,False,0,1,2,-1,620
0,unknown,Chrome_ChildIOT,0,1,False,0,1,2,-1,621
1,unknown,stress-ng-vm,1,1,True,2,0,3,-1,622
0,unknown,cupsd,0,0,False,2,0,1,-1,623
0,unknown,cat,0,0,False,2,0,1,6,624
1,unknown,StreamTrans #56,0,0,False,0,1,2,0,625
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,626
0,unknown,TaskCon~ller #5,0,0,False,0,1,2,0,627
0,unknown,Thread-52 (work,0,0,False,0,1,2,0,628
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,629
0,unknown,cat,0,0,False,2,0,1,-1,630
0,unknown,glean.dispatche,0,0,False,0,3,1,-1,631
0,unknown,FSBroker7081,0,0,False,0,1,2,-1,632
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,633
0,unknown,Chrome_IOThread,0,0,False,0,1,1,-1,634
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,635
1,unknown,Thread-190 (wor,0,0,False,0,1,2,-1,636
0,unknown,Thread-92 (work,0,0,False,0,1,2,0,637
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,638
0,unknown,cat,0,0,False,2,0,1,-1,639
0,unknown,Thread-149 (wor,0,0,False,0,1,2,0,640
1,unknown,ImageIO,0,0,False,0,1,1,10,641
0,unknown,cpuUsage.sh,0,0,False,0,1,1,-1,642
1,unknown,Thread-46 (work,0,0,False,0,1,2,0,643
0,unknown,Isolated Web Co,1,0,False,2,0,1,-1,644
0,unknown,TikToken worker,0,0,False,0,1,2,-1,645
1,unknown,Backgro~ool #28,0,0,False,0,1,2,0,646
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,647
1,unknown,Thread-118 (wor,0,0,False,0,1,2,-1,648
0,unknown,pool-92,0,0,False,0,1,2,0,649
0,unknown,Thread-62 (work,0,0,False,0,1,2,0,650
0,unknown,StreamT~ns #322,0,0,False,0,1,2,-1,651
3,unknown,cat,0,0,False,2,0,1,4,652
0,unknown,ImageIO,0,0,False,0,1,2,0,653
0,unknown,Thread-48 (work,0,0,False,0,1,2,0,654
0,unknown,Thread-9 (_hand,0,0,False,0,1,2,0,655
0,unknown,python,0,0,False,0,1,1,-1,656
0,unknown,sh,0,0,False,2,0,1,-1,657
0,unknown,python,0,0,False,0,1,1,-1,658
0,unknown,Thread-201 (wor,0,0,False,0,1,2,0,659
0,unknown,Thread-220 (_ha,0,0,False,0,1,2,0,660
0,unknown,Thread-50 (work,0,0,False,0,1,2,0,661
0,unknown,TaskCon~ller #3,0,1,False,0,1,2,0,662
0,unknown,git,0,0,False,2,0,1,-1,663
0,unknown,cat,0,0,False,2,0,1,-1,664
0,unknown,TikToken worker,0,1,False,0,1,2,-1,665
0,unknown,dbus-daemon,0,0,False,2,0,1,-1,666
0,unknown,VizCompositorTh,0,0,False,0,1,1,-1,667
0,unknown,Thread-102 (wor,0,0,False,0,1,2,0,668
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,669
1,unknown,Thread-161 (wor,0,0,False,0,1,2,-1,670
0,unknown,TaskCon~ller #4,0,0,False,0,1,2,0,671
0,unknown,VizCompositorTh,0,0,False,0,1,1,-1,672
0,unknown,Netlink Monitor,0,0,False,0,1,2,0,673
0,unknown,Timer,0,0,False,0,1,2,-1,674
2,unknown,Thread-50 (work,0,0,False,0,1,2,0,675
1,unknown,Thread-49 (work,0,0,False,0,1,2,0,676
0,unknown,cat,0,0,False,2,0,1,4,677
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,678
0,unknown,StreamTrans #33,0,0,False,0,1,1,-1,679
0,unknown,Socket Thread,0,0,False,0,1,2,-1,680
0,unknown,Thread-51 (work,0,0,False,0,1,2,0,681
0,unknown,sh,0,0,False,2,0,1,1,682
0,unknown,Thread-28 (work,0,0,False,0,1,2,0,683
0,unknown,Thread-30 (work,0,0,False,0,1,2,0,684
0,unknown,Thread-16 (work,0,0,False,0,1,2,0,685
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,686
0,unknown,StreamTrans #2,0,0,False,0,1,2,0,687
0,unknown,Thread-114 (wor,0,0,False,0,1,2,-1,688
0,unknown,JS Helper,0,0,False,0,1,2,0,689
0,unknown,sh,0,0,False,0,1,1,-1,690
0,unknown,Thread-106 (wor,0,0,False,0,1,2,0,691
0,unknown,DedicatedWorker,0,0,False,0,1,2,-1,692
0,unknown,TikToken worker,0,0,False,0,1,2,-1,693
0,unknown,JS Helper,0,0,False,0,1,2,0,694
0,unknown,Thread-219 (_ha,0,0,False,0,1,2,0,695
0,unknown,gly-rayon-7,0,0,False,0,1,1,10,696
0,unknown,Thread-108 (_ha,0,0,False,0,1,2,0,697
1,unknown,URL Classifier,0,0,False,0,1,2,0,698
0,unknown,code,0,0,False,0,1,2,0,699
0,unknown,Thread-19 (work,0,0,False,0,1,2,0,700
0,unknown,DNS Res~er #510,0,0,False,0,1,2,0,702
0,unknown,libuv-worker,0,0,False,0,1,2,0,703
0,unknown,JS Helper,0,0,False,0,1,2,0,704
0,unknown,Thread-30 (work,0,0,False,0,1,2,0,705
0,unknown,gdbus,0,0,False,0,1,2,0,706
0,unknown,python,0,0,False,0,1,1,-1,707
0,unknown,WRRende~ckend#1,0,0,False,0,1,1,-1,708
1,unknown,Thread-178 (wor,0,0,False,0,1,2,-1,709
1,unknown,gnome-keyring-d,0,0,False,2,0,1,-1,710
0,unknown,TaskCon~ller #3,0,0,False,0,1,2,-1,711
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,712
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,713
0,unknown,stress-ng-vm,0,1,False,0,0,2,-1,714
0,unknown,kworker/u32:2,1,1,True,2,0,1,-1,715
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,716
0,unknown,StreamTrans #50,0,0,False,0,1,2,0,717
0,unknown,cpuUsage.sh,0,1,False,2,0,1,-1,718
0,unknown,python,0,0,False,0,1,1,-1,719
0,unknown,LS Thread,0,0,False,0,1,2,0,720
3,unknown,IPC I/O Child,0,0,False,0,1,2,0,721
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,722
0,unknown,unix_chkpwd,0,0,False,2,0,1,-1,723
0,unknown,pet,0,0,False,0,1,2,-1,724
0,unknown,Thread-92 (work,0,0,False,0,1,2,0,725
0,unknown,Thread-61 (work,0,0,False,0,1,2,0,726
0,unknown,gmain,0,0,False,0,1,2,0,727
0,unknown,Thread-14 (work,0,0,False,0,1,2,0,728
0,unknown,Thread-203 (wor,0,0,False,0,1,2,-1,729
0,unknown,StreamT~ns #211,0,0,False,0,1,2,-1,730
0,unknown,Socket Thread,0,0,False,0,1,2,0,731
0,unknown,sleep,0,0,False,2,0,1,-1,732
0,unknown,DNS Res~er #518,0,0,False,0,1,2,0,733
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,734
0,unknown,Thread-15 (work,0,0,False,0,1,2,0,735
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,736
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,737
0,unknown,V8Worker,0,1,False,0,1,2,0,738
0,unknown,Task Runner for,0,0,False,0,1,2,-1,739
0,unknown,Thread-18 (work,0,0,False,0,1,2,0,740
0,unknown,RemoteLzyStream,0,0,False,0,1,2,0,741
0,unknown,Thread-103 (wor,0,0,False,0,1,2,0,742
0,unknown,Thread-34 (work,0,0,False,0,1,2,0,743
0,unknown,code,0,0,False,0,1,1,-1,744
0,unknown,JS Helper,0,0,False,0,1,2,0,745
0,unknown,sudo,1,0,False,2,0,1,-1,746
0,unknown,git,0,1,False,2,0,1,-1,747
0,unknown,Thread-8 (worke,0,0,False,0,1,2,0,748
0,unknown,sqldb:p~lite #2,0,0,False,0,1,2,0,749
0,unknown,Thread-10 (_han,0,1,False,0,1,2,0,750
0,unknown,cpuUsage.sh,0,0,False,0,1,1,-1,751
0,unknown,code,0,0,False,0,1,2,-1,752
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,753
0,unknown,sleep,0,0,False,2,0,1,-1,754
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,755
0,unknown,ps,1,1,True,2,0,1,-1,756
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,757
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,0,758
0,unknown,Thread-55 (_han,0,0,False,0,1,2,0,759
0,unknown,Thread-37 (work,0,0,False,0,1,2,0,760
0,unknown,Thread-125 (wor,0,0,False,0,1,2,-1,761
1,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,762
0,unknown,Thread-43 (_han,0,0,False,0,1,2,0,763
0,unknown,Thread-85 (work,0,0,False,0,1,2,0,764
0,unknown,Sandbox Forked,0,1,False,0,1,1,10,765
0,unknown,V8Worker,0,0,False,0,1,2,-1,766
1,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,767
1,unknown,sh,0,0,False,2,0,1,1,768
0,unknown,Thread-209 (_ha,0,0,False,0,1,2,0,769
1,unknown,cups-browsed,1,1,True,2,0,1,-1,770
0,unknown,migration/2,0,1,False,0,1,2,-1,771
0,unknown,libuv-worker,0,0,False,0,1,2,0,772
0,unknown,StreamTrans #27,0,0,False,0,1,2,-1,773
0,unknown,Thread-16 (work,0,0,False,0,1,2,0,774
0,unknown,bpftool,1,0,False,2,0,1,-1,776
0,unknown,git,0,0,False,2,0,1,-1,777
1,unknown,Thread-167 (wor,0,0,False,0,1,2,-1,778
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,779
0,unknown,sed,0,0,False,2,0,1,-1,780
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,781
0,unknown,StyleThread#2,0,1,False,0,1,2,-1,782
0,unknown,AudioIP~ver RPC,0,0,False,0,1,2,0,783
0,unknown,Thread-13 (work,0,0,False,0,1,2,0,784
0,unknown,Thread-43 (_han,0,0,False,0,1,2,0,785
0,unknown,Thread-219 (_ha,0,1,False,0,1,2,0,786
0,unknown,Thread-21 (_han,0,0,False,0,1,2,0,787
0,unknown,cat,0,0,False,2,0,1,-1,788
1,unknown,Thread-169 (wor,0,0,False,0,1,2,0,789
0,unknown,sleep,0,0,False,2,0,1,-1,790
0,unknown,JS Watchdog,0,0,False,0,1,2,0,791
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,792
0,unknown,sed,0,0,False,2,0,1,-1,793
0,unknown,NetworkManager,0,1,False,2,0,1,-1,794
0,unknown,JS Watchdog,0,0,False,0,1,2,-1,795
0,unknown,cat,0,0,False,2,0,1,-1,796
0,unknown,ProfilerChild,0,0,False,0,1,2,8,797
2,unknown,StyleThread#5,0,0,False,0,1,1,10,798
0,unknown,libuv-worker,0,0,False,0,1,2,19,799
0,unknown,Thread-99 (_han,0,0,False,0,1,2,0,800
0,unknown,sed,0,0,False,2,0,1,-1,801
0,unknown,gdbus,0,0,False,0,1,2,0,802
0,unknown,cat,0,1,False,2,0,1,-1,803
0,unknown,Thread-201 (wor,0,0,False,0,1,2,0,804
0,unknown,Thread-12 (work,0,0,False,0,1,2,0,805
0,unknown,StreamT~ns #631,0,0,False,0,1,2,0,806
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,807
1,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,808
0,unknown,Thread-28 (work,0,0,False,0,1,2,0,809
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,810
0,unknown,Thread-129 (wor,0,0,False,0,1,2,-1,811
0,unknown,Thread-13 (work,0,0,False,0,1,2,0,812
0,unknown,Thread-66 (_han,0,0,False,0,1,2,0,813
0,unknown,stress-ng-vm,0,0,False,0,0,1,-1,814
0,unknown,gvfs-udisks2-vo,0,0,False,2,0,1,-1,815
0,unknown,Compositor,0,0,False,0,1,1,-1,816
0,unknown,gly-rayon-5,0,1,False,0,1,1,-1,817
0,unknown,systemd,1,1,True,2,0,1,-1,818
0,unknown,RemoteLzyStream,0,0,False,0,1,2,0,819
0,unknown,Thread-81 (work,0,0,False,0,1,2,0,820
0,unknown,cat,0,0,False,2,0,1,-1,821
0,unknown,Thread-206 (wor,0,0,False,0,1,2,0,822
0,unknown,StreamTrans #73,0,0,False,0,1,2,-1,823
0,unknown,StreamTrans #51,0,0,False,0,1,2,0,824
0,unknown,sh,0,1,False,2,0,1,-1,825
0,unknown,Thread-61 (work,0,0,False,0,1,2,0,826
0,unknown,sed,0,0,False,2,0,1,-1,827
0,unknown,Timer,0,0,False,0,1,2,0,828
0,unknown,Compositor,0,0,False,0,1,1,-1,829
0,unknown,Thread-23 (work,0,0,False,0,1,2,0,830
0,unknown,Thread-117 (wor,0,0,False,0,1,2,0,831
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,832
0,unknown,Thread-120 (_ha,0,0,False,0,1,2,0,833
0,unknown,Thread-67 (work,0,0,False,0,1,2,0,834
0,unknown,StreamT~ns #621,0,0,False,0,1,1,-1,835
0,unknown,code,0,1,False,2,0,1,-1,836
0,unknown,gmain,0,0,False,0,1,2,0,837
0,unknown,Thread-5 (worke,0,0,False,0,1,2,0,838
0,unknown,code,0,0,False,0,0,1,-1,839
0,unknown,Thread-27 (work,0,0,False,0,1,2,0,840
1,unknown,code,0,0,False,2,0,1,-1,841
1,unknown,TaskCon~ller #4,0,0,False,0,1,2,0,842
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,843
1,unknown,TaskCon~ller #6,0,1,False,0,1,2,8,844
0,unknown,LS Thread,0,0,False,0,1,2,0,845
1,unknown,Thread-134 (wor,0,0,False,0,1,2,-1,846
0,unknown,sh,0,0,False,2,0,1,-1,847
0,unknown,Thread-12 (work,0,0,False,0,1,2,0,848
0,unknown,wpa_supplicant,0,0,False,0,0,2,-1,849
0,unknown,TaskCon~ller #3,0,0,False,0,1,2,0,850
1,unknown,systemd-resolve,1,0,False,2,0,1,-1,851
0,unknown,gly-rayon-0,0,0,False,0,1,1,10,852
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,853
0,unknown,Socket Thread,0,0,False,0,1,2,-1,854
0,unknown,JS Helper,0,0,False,0,1,2,0,855
0,unknown,Thread-27 (work,0,0,False,0,1,2,0,856
0,unknown,sleep,0,0,False,2,0,1,-1,857
0,unknown,cat,0,0,False,2,0,1,12,858
1,unknown,StyleThread#3,0,0,False,0,1,1,-1,859
0,unknown,cat,0,0,False,2,0,1,6,860
0,unknown,Thread-49 (work,0,0,False,0,1,2,0,861
0,unknown,kworker/u32:1,1,1,True,2,0,1,-1,862
1,unknown,Thread-117 (wor,0,0,False,0,1,2,-1,863
0,unknown,glean.dispatche,0,0,False,0,3,1,-1,864
0,unknown,Timer,0,0,False,0,1,2,-1,865
0,unknown,ImageBridgeChld,0,0,False,0,1,2,0,866
0,unknown,Thread-41 (work,0,0,False,0,1,2,0,867
1,unknown,Thread-132 (_ha,0,0,False,0,1,2,0,868
0,unknown,Thread-214 (wor,0,0,False,0,1,2,0,869
0,unknown,code,1,0,False,2,3,1,-1,870
1,unknown,Thread-165 (_ha,0,0,False,0,1,2,-1,871
1,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,872
0,unknown,cat,0,0,False,2,0,1,4,873
1,unknown,RemoteLzyStream,0,0,False,0,1,2,0,874
1,unknown,TaskCon~ller #5,0,0,False,0,1,2,0,875
0,unknown,code,0,0,False,0,1,2,-1,876
0,unknown,Thread-35 (work,0,0,False,0,1,2,0,877
0,unknown,sh,0,0,False,2,0,1,-1,878
0,unknown,gnome-sh:gdrv0,0,0,False,0,1,2,0,879
0,unknown,Thread-208 (_ha,0,0,False,0,1,2,0,880
0,unknown,cat,0,0,False,2,0,1,12,881
0,unknown,cat,0,0,False,2,0,1,6,882
0,unknown,Socket Thread,0,0,False,0,1,2,0,883
0,unknown,Thread-50 (work,0,0,False,0,1,2,0,884
0,unknown,cat,0,0,False,2,0,1,-1,885
0,unknown,Timer,0,0,False,0,1,2,0,886
0,unknown,URL Classifier,0,0,False,0,1,2,0,887
0,unknown,xdg-desktop-por,0,0,False,2,0,1,-1,888
0,unknown,ThreadPoolSingl,0,0,False,0,1,2,0,889
0,unknown,Thread-94 (work,0,0,False,0,1,2,0,890
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,891
0,unknown,cat,0,0,False,2,0,1,4,892
0,unknown,V8Worker,0,0,False,0,1,2,0,893
0,unknown,ThreadPoolForeg,0,1,False,0,1,2,-1,894
1,unknown,Thread-55 (_han,0,0,False,0,1,2,0,895
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,-1,896
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,897
0,unknown,sed,0,0,False,2,0,1,-1,898
0,unknown,gdbus,0,1,False,0,1,2,0,899
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,900
0,unknown,firefo:traceq0,0,0,False,0,1,2,-1,901
0,unknown,sudo,1,0,False,2,0,1,-1,902
0,unknown,StreamTrans #53,0,0,False,0,1,2,0,903
0,unknown,DOM Worker,0,0,False,0,1,2,0,904
2,unknown,Thread-161 (wor,0,0,False,0,1,2,0,905
0,unknown,V8Worker,0,0,False,0,1,2,-1,906
0,unknown,sh,0,0,False,2,0,1,-1,907
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,908
0,unknown,WRWorker#0,0,0,False,0,1,2,-1,909
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,910
0,unknown,Thread-16 (work,0,0,False,0,1,2,0,911
0,unknown,Timer,0,0,False,0,1,2,-1,912
0,unknown,Thread-45 (work,0,0,False,0,1,2,0,913
0,unknown,in:imuxsock,0,0,False,0,1,2,0,914
0,unknown,Thread-199 (wor,0,0,False,0,1,2,0,915
0,unknown,sh,0,1,False,2,0,1,-1,916
0,unknown,code,1,0,False,2,3,1,-1,917
0,unknown,code,0,0,False,0,1,2,0,918
0,unknown,StreamTrans #50,0,0,False,0,1,2,0,919
0,unknown,DNS Res~er #511,0,0,False,0,1,2,-1,920
